,Reference area,TIME_PERIOD,OBS_VALUE
5997,Mexico,2010-Q4,5.495123
1864,Ireland,2010-Q4,15.63333
2899,Italy,2010-Q4,8.4
2338,Spain,2010-Q4,20.23333
5911,Australia,2010-Q4,5.090294
3688,Portugal,2010-Q4,12.73333
838,Netherlands,2010-Q4,5.933333
1524,Belgium,2010-Q4,7.9
4462,Finland,2010-Q4,8.333333
123,Japan,2010-Q4,5.0
1354,Sweden,2010-Q4,8.233334
2178,New Zealand,2010-Q4,6.2
665,Denmark,2010-Q4,7.933333
2623,Korea,2010-Q4,3.566667
1183,Luxembourg,2010-Q4,4.733333
3023,Austria,2010-Q4,4.866667
2764,Germany,2010-Q4,6.2
308,Canada,2010-Q4,7.933333
1011,United Kingdom,2010-Q4,7.9
493,United States,2010-Q4,9.5
1694,France,2010-Q4,9.2
2484,Norway,2010-Q4,3.9
1525,Belgium,2011-Q1,7.1
2339,Spain,2011-Q1,20.5
2485,Norway,2011-Q1,3.366667
5586,Italy,2011-Q1,8.166667
4463,Finland,2011-Q1,8.466666
309,Canada,2011-Q1,7.8
124,Japan,2011-Q1,4.733333
5912,Australia,2011-Q1,4.96723
2765,Germany,2011-Q1,5.866667
494,United States,2011-Q1,9.033334
1355,Sweden,2011-Q1,8.0
3024,Austria,2011-Q1,5.133333
1184,Luxembourg,2011-Q1,4.7
1865,Ireland,2011-Q1,15.13333
5436,Portugal,2011-Q1,13.0
2179,New Zealand,2011-Q1,6.0
1012,United Kingdom,2011-Q1,7.8
666,Denmark,2011-Q1,7.9
5998,Mexico,2011-Q1,5.180764
839,Netherlands,2011-Q1,5.8
1695,France,2011-Q1,9.166667
2624,Korea,2011-Q1,3.633333
1013,United Kingdom,2011-Q2,7.9
4464,Finland,2011-Q2,7.866667
667,Denmark,2011-Q2,7.466667
1185,Luxembourg,2011-Q2,4.766667
495,United States,2011-Q2,9.066667
5999,Mexico,2011-Q2,5.415411
2625,Korea,2011-Q2,3.366667
2180,New Zealand,2011-Q2,6.1
2340,Spain,2011-Q2,20.76667
2900,Italy,2011-Q2,8.166667
5913,Australia,2011-Q2,4.963186
3025,Austria,2011-Q2,4.8
840,Netherlands,2011-Q2,5.766667
2486,Norway,2011-Q2,3.6
1526,Belgium,2011-Q2,7.0
310,Canada,2011-Q2,7.733333
1696,France,2011-Q2,9.1
1356,Sweden,2011-Q2,7.9
1866,Ireland,2011-Q2,15.03333
2766,Germany,2011-Q2,5.566667
125,Japan,2011-Q2,4.666667
5437,Portugal,2011-Q2,13.1
1186,Luxembourg,2011-Q3,5.033333
496,United States,2011-Q3,9.0
2626,Korea,2011-Q3,3.3
311,Canada,2011-Q3,7.433333
5496,Finland,2011-Q3,7.8
2901,Italy,2011-Q3,8.633333
5914,Australia,2011-Q3,5.194829
2181,New Zealand,2011-Q3,6.0
1357,Sweden,2011-Q3,7.8
2767,Germany,2011-Q3,5.433333
2341,Spain,2011-Q3,21.73333
3026,Austria,2011-Q3,4.333333
1697,France,2011-Q3,9.2
841,Netherlands,2011-Q3,6.066667
1527,Belgium,2011-Q3,7.6
1867,Ireland,2011-Q3,15.6
1014,United Kingdom,2011-Q3,8.3
6000,Mexico,2011-Q3,5.31927
126,Japan,2011-Q3,4.466667
668,Denmark,2011-Q3,7.6
2487,Norway,2011-Q3,3.566667
5438,Portugal,2011-Q3,13.4
1358,Sweden,2011-Q4,7.866667
1698,France,2011-Q4,9.366667
2627,Korea,2011-Q4,3.266667
5497,Finland,2011-Q4,7.766667
2182,New Zealand,2011-Q4,6.1
1868,Ireland,2011-Q4,15.86667
127,Japan,2011-Q4,4.466667
5439,Portugal,2011-Q4,14.66667
2488,Norway,2011-Q4,3.666667
1528,Belgium,2011-Q4,7.2
2342,Spain,2011-Q4,22.63333
1187,Luxembourg,2011-Q4,4.833333
3027,Austria,2011-Q4,5.233333
6001,Mexico,2011-Q4,5.021664
2902,Italy,2011-Q4,9.366667
1015,United Kingdom,2011-Q4,8.4
312,Canada,2011-Q4,7.533333
497,United States,2011-Q4,8.633333
842,Netherlands,2011-Q4,6.5
669,Denmark,2011-Q4,8.066667
2768,Germany,2011-Q4,5.233333
5915,Australia,2011-Q4,5.20525
1188,Luxembourg,2012-Q1,4.933333
1699,France,2012-Q1,9.533334
6002,Mexico,2012-Q1,5.023516
1016,United Kingdom,2012-Q1,8.2
1529,Belgium,2012-Q1,7.233333
2183,New Zealand,2012-Q1,6.4
498,United States,2012-Q1,8.266666
5440,Portugal,2012-Q1,15.53333
2769,Germany,2012-Q1,5.1
2343,Spain,2012-Q1,23.56667
4465,Finland,2012-Q1,7.7
1869,Ireland,2012-Q1,15.93333
1359,Sweden,2012-Q1,7.833333
2903,Italy,2012-Q1,10.2
670,Denmark,2012-Q1,7.733333
5916,Australia,2012-Q1,5.140916
3028,Austria,2012-Q1,4.866667
843,Netherlands,2012-Q1,6.533333
2489,Norway,2012-Q1,3.366667
313,Canada,2012-Q1,7.566667
128,Japan,2012-Q1,4.5
2628,Korea,2012-Q1,3.3
3029,Austria,2012-Q2,5.2
1700,France,2012-Q2,9.7
2629,Korea,2012-Q2,3.233333
1017,United Kingdom,2012-Q2,8.0
844,Netherlands,2012-Q2,6.733333
1870,Ireland,2012-Q2,15.53333
5498,Finland,2012-Q2,7.6
5917,Australia,2012-Q2,5.119216
1189,Luxembourg,2012-Q2,5.066667
2490,Norway,2012-Q2,3.4
5441,Portugal,2012-Q2,16.16667
671,Denmark,2012-Q2,8.233334
2904,Italy,2012-Q2,10.73333
1360,Sweden,2012-Q2,7.966667
6003,Mexico,2012-Q2,4.957388
499,United States,2012-Q2,8.2
2184,New Zealand,2012-Q2,6.4
2344,Spain,2012-Q2,24.53333
2770,Germany,2012-Q2,5.1
314,Canada,2012-Q2,7.466667
129,Japan,2012-Q2,4.4
1530,Belgium,2012-Q2,7.366667
315,Canada,2012-Q3,7.366667
2905,Italy,2012-Q3,11.03333
130,Japan,2012-Q3,4.233333
5442,Portugal,2012-Q3,16.66667
2491,Norway,2012-Q3,3.366667
2345,Spain,2012-Q3,25.23333
500,United States,2012-Q3,8.033334
1701,France,2012-Q3,9.733334
845,Netherlands,2012-Q3,6.833333
5499,Finland,2012-Q3,8.1
1018,United Kingdom,2012-Q3,7.8
5918,Australia,2012-Q3,5.275849
3030,Austria,2012-Q3,5.5
2771,Germany,2012-Q3,5.033333
1361,Sweden,2012-Q3,8.2
1871,Ireland,2012-Q3,15.5
6004,Mexico,2012-Q3,4.787729
2185,New Zealand,2012-Q3,6.7
2630,Korea,2012-Q3,3.2
1190,Luxembourg,2012-Q3,5.033333
672,Denmark,2012-Q3,7.766667
1531,Belgium,2012-Q3,7.6
2346,Spain,2012-Q4,25.86667
2492,Norway,2012-Q4,3.733333
1872,Ireland,2012-Q4,15.0
6005,Mexico,2012-Q4,5.047286
1532,Belgium,2012-Q4,8.366667
1702,France,2012-Q4,10.2
5500,Finland,2012-Q4,7.866667
1362,Sweden,2012-Q4,8.3
2772,Germany,2012-Q4,5.0
316,Canada,2012-Q4,7.366667
673,Denmark,2012-Q4,7.433333
131,Japan,2012-Q4,4.166667
2186,New Zealand,2012-Q4,6.3
3689,Portugal,2012-Q4,17.83333
501,United States,2012-Q4,7.8
2906,Italy,2012-Q4,11.66667
2631,Korea,2012-Q4,3.166667
3031,Austria,2012-Q4,5.4
846,Netherlands,2012-Q4,7.2
1019,United Kingdom,2012-Q4,7.8
1191,Luxembourg,2012-Q4,5.3
5919,Australia,2012-Q4,5.366574
502,United States,2013-Q1,7.733333
2773,Germany,2013-Q1,5.066667
4466,Finland,2013-Q1,8.433333
132,Japan,2013-Q1,4.2
2187,New Zealand,2013-Q1,5.8
1533,Belgium,2013-Q1,8.5
5443,Portugal,2013-Q1,18.36667
1703,France,2013-Q1,10.4
1020,United Kingdom,2013-Q1,7.8
5578,Ireland,2013-Q1,14.46667
317,Canada,2013-Q1,7.166667
2493,Norway,2013-Q1,3.833333
2907,Italy,2013-Q1,12.06667
2347,Spain,2013-Q1,26.3
1363,Sweden,2013-Q1,8.166667
2632,Korea,2013-Q1,3.1
6006,Mexico,2013-Q1,4.999109
5920,Australia,2013-Q1,5.474746
847,Netherlands,2013-Q1,7.7
674,Denmark,2013-Q1,7.533333
3032,Austria,2013-Q1,5.833333
1192,Luxembourg,2013-Q1,5.6
5921,Australia,2013-Q2,5.631184
1193,Luxembourg,2013-Q2,5.8
2633,Korea,2013-Q2,3.066667
1364,Sweden,2013-Q2,8.166667
2774,Germany,2013-Q2,4.966667
3033,Austria,2013-Q2,5.433333
1873,Ireland,2013-Q2,14.36667
133,Japan,2013-Q2,4.033333
6007,Mexico,2013-Q2,5.101236
848,Netherlands,2013-Q2,8.133333
675,Denmark,2013-Q2,7.466667
1534,Belgium,2013-Q2,8.533334
3690,Portugal,2013-Q2,17.8
318,Canada,2013-Q2,7.166667
2494,Norway,2013-Q2,3.933333
5501,Finland,2013-Q2,8.166667
2188,New Zealand,2013-Q2,6.0
2348,Spain,2013-Q2,26.2
503,United States,2013-Q2,7.533333
1021,United Kingdom,2013-Q2,7.7
1704,France,2013-Q2,10.43333
2908,Italy,2013-Q2,12.33333
2495,Norway,2013-Q3,3.933333
6008,Mexico,2013-Q3,4.860698
2634,Korea,2013-Q3,3.133333
319,Canada,2013-Q3,7.233333
2909,Italy,2013-Q3,12.43333
1365,Sweden,2013-Q3,8.1
1535,Belgium,2013-Q3,8.566667
1874,Ireland,2013-Q3,13.33333
2189,New Zealand,2013-Q3,5.8
5502,Finland,2013-Q3,8.1
504,United States,2013-Q3,7.233333
5922,Australia,2013-Q3,5.728566
3034,Austria,2013-Q3,5.7
2775,Germany,2013-Q3,4.9
5444,Portugal,2013-Q3,16.76667
849,Netherlands,2013-Q3,8.5
1194,Luxembourg,2013-Q3,5.933333
1705,France,2013-Q3,10.23333
2349,Spain,2013-Q3,26.1
676,Denmark,2013-Q3,7.366667
134,Japan,2013-Q3,3.933333
1022,United Kingdom,2013-Q3,7.6
1366,Sweden,2013-Q4,8.066667
2350,Spain,2013-Q4,25.8
3035,Austria,2013-Q4,5.866667
505,United States,2013-Q4,6.933333
850,Netherlands,2013-Q4,8.466666
1195,Luxembourg,2013-Q4,6.0
2635,Korea,2013-Q4,3.166667
6009,Mexico,2013-Q4,4.755908
320,Canada,2013-Q4,7.266667
2910,Italy,2013-Q4,12.56667
2776,Germany,2013-Q4,4.8
1875,Ireland,2013-Q4,12.83333
2496,Norway,2013-Q4,4.0
1023,United Kingdom,2013-Q4,7.2
5445,Portugal,2013-Q4,16.03333
2190,New Zealand,2013-Q4,5.7
677,Denmark,2013-Q4,7.1
135,Japan,2013-Q4,3.866667
1536,Belgium,2013-Q4,8.633333
4467,Finland,2013-Q4,8.533334
1706,France,2013-Q4,10.16667
5923,Australia,2013-Q4,5.840098
6010,Mexico,2014-Q1,4.943595
2911,Italy,2014-Q1,12.93333
2191,New Zealand,2014-Q1,5.6
1024,United Kingdom,2014-Q1,6.7
1367,Sweden,2014-Q1,8.166667
1707,France,2014-Q1,10.2
5924,Australia,2014-Q1,5.899516
321,Canada,2014-Q1,7.233333
2777,Germany,2014-Q1,4.8
1196,Luxembourg,2014-Q1,5.966667
2351,Spain,2014-Q1,25.3
2636,Korea,2014-Q1,3.4
1876,Ireland,2014-Q1,12.83333
506,United States,2014-Q1,6.666667
5503,Finland,2014-Q1,8.666667
3036,Austria,2014-Q1,6.1
2497,Norway,2014-Q1,3.666667
136,Japan,2014-Q1,3.666667
851,Netherlands,2014-Q1,8.666667
678,Denmark,2014-Q1,7.033333
1537,Belgium,2014-Q1,8.733334
5446,Portugal,2014-Q1,15.56667
322,Canada,2014-Q2,7.2
1538,Belgium,2014-Q2,8.533334
2637,Korea,2014-Q2,3.533333
5925,Australia,2014-Q2,5.927537
2498,Norway,2014-Q2,3.5
1025,United Kingdom,2014-Q2,6.3
2778,Germany,2014-Q2,4.733333
1368,Sweden,2014-Q2,8.1
852,Netherlands,2014-Q2,8.466666
3037,Austria,2014-Q2,5.866667
1708,France,2014-Q2,10.13333
5447,Portugal,2014-Q2,14.96667
1877,Ireland,2014-Q2,12.2
679,Denmark,2014-Q2,6.833333
507,United States,2014-Q2,6.2
2192,New Zealand,2014-Q2,5.3
2352,Spain,2014-Q2,24.63333
137,Japan,2014-Q2,3.633333
2912,Italy,2014-Q2,12.56667
1197,Luxembourg,2014-Q2,5.966667
6011,Mexico,2014-Q2,4.956591
4468,Finland,2014-Q2,8.633333
1878,Ireland,2014-Q3,11.66667
853,Netherlands,2014-Q3,8.1
2353,Spain,2014-Q3,24.13333
2913,Italy,2014-Q3,12.76667
5504,Finland,2014-Q3,8.533334
5926,Australia,2014-Q3,6.169819
2638,Korea,2014-Q3,3.5
6012,Mexico,2014-Q3,4.917821
2193,New Zealand,2014-Q3,5.3
1198,Luxembourg,2014-Q3,6.033333
1026,United Kingdom,2014-Q3,6.0
680,Denmark,2014-Q3,6.933333
2499,Norway,2014-Q3,3.933333
323,Canada,2014-Q3,7.033333
5448,Portugal,2014-Q3,14.0
1709,France,2014-Q3,10.23333
1369,Sweden,2014-Q3,7.966667
2779,Germany,2014-Q3,4.7
3038,Austria,2014-Q3,6.066667
138,Japan,2014-Q3,3.566667
1539,Belgium,2014-Q3,8.633333
508,United States,2014-Q3,6.066667
1199,Luxembourg,2014-Q4,6.166667
5927,Australia,2014-Q4,6.253474
5505,Finland,2014-Q4,9.2
681,Denmark,2014-Q4,6.866667
1879,Ireland,2014-Q4,10.86667
3039,Austria,2014-Q4,6.1
2194,New Zealand,2014-Q4,5.5
1027,United Kingdom,2014-Q4,5.7
1540,Belgium,2014-Q4,8.7
2780,Germany,2014-Q4,4.633333
854,Netherlands,2014-Q4,8.133333
6013,Mexico,2014-Q4,4.498447
2914,Italy,2014-Q4,12.9
324,Canada,2014-Q4,6.766667
2500,Norway,2014-Q4,3.966667
5449,Portugal,2014-Q4,14.0
2354,Spain,2014-Q4,23.8
1370,Sweden,2014-Q4,7.933333
509,United States,2014-Q4,5.7
1710,France,2014-Q4,10.46667
2639,Korea,2014-Q4,3.633333
139,Japan,2014-Q4,3.466667
682,Denmark,2015-Q1,6.366667
2355,Spain,2015-Q1,23.13333
1200,Luxembourg,2015-Q1,6.366667
5506,Finland,2015-Q1,9.3
2915,Italy,2015-Q1,12.5
510,United States,2015-Q1,5.533333
325,Canada,2015-Q1,6.866667
3040,Austria,2015-Q1,6.0
6014,Mexico,2015-Q1,4.327652
2195,New Zealand,2015-Q1,5.5
5450,Portugal,2015-Q1,14.0
2501,Norway,2015-Q1,4.5
140,Japan,2015-Q1,3.5
2640,Korea,2015-Q1,3.533333
855,Netherlands,2015-Q1,8.166667
1371,Sweden,2015-Q1,7.866667
1880,Ireland,2015-Q1,10.63333
1028,United Kingdom,2015-Q1,5.5
2781,Germany,2015-Q1,4.5
5928,Australia,2015-Q1,6.20281
1541,Belgium,2015-Q1,8.833333
1711,France,2015-Q1,10.36667
1372,Sweden,2015-Q2,7.733333
511,United States,2015-Q2,5.433333
141,Japan,2015-Q2,3.366667
2196,New Zealand,2015-Q2,5.5
2356,Spain,2015-Q2,22.5
1881,Ireland,2015-Q2,10.06667
2502,Norway,2015-Q2,4.566667
2916,Italy,2015-Q2,12.33333
856,Netherlands,2015-Q2,8.0
1029,United Kingdom,2015-Q2,5.6
683,Denmark,2015-Q2,6.333333
326,Canada,2015-Q2,6.933333
6015,Mexico,2015-Q2,4.459894
1201,Luxembourg,2015-Q2,6.5
5543,Belgium,2015-Q2,8.666667
3041,Austria,2015-Q2,6.266667
5451,Portugal,2015-Q2,12.83333
2641,Korea,2015-Q2,3.666667
5929,Australia,2015-Q2,6.016903
5507,Finland,2015-Q2,9.7
2782,Germany,2015-Q2,4.4
1712,France,2015-Q2,10.43333
1202,Luxembourg,2015-Q3,6.5
2642,Korea,2015-Q3,3.633333
3042,Austria,2015-Q3,6.066667
5930,Australia,2015-Q3,6.178764
1030,United Kingdom,2015-Q3,5.3
2503,Norway,2015-Q3,4.733333
1542,Belgium,2015-Q3,8.266666
684,Denmark,2015-Q3,6.233333
1373,Sweden,2015-Q3,7.233333
5508,Finland,2015-Q3,9.3
2783,Germany,2015-Q3,4.3
2197,New Zealand,2015-Q3,5.7
6016,Mexico,2015-Q3,4.325769
2357,Spain,2015-Q3,21.63333
327,Canada,2015-Q3,7.066667
512,United States,2015-Q3,5.1
2917,Italy,2015-Q3,11.63333
1882,Ireland,2015-Q3,9.533334
1713,France,2015-Q3,10.3
142,Japan,2015-Q3,3.366667
857,Netherlands,2015-Q3,7.733333
5452,Portugal,2015-Q3,12.5
858,Netherlands,2015-Q4,7.733333
685,Denmark,2015-Q4,6.133333
5931,Australia,2015-Q4,5.83471
2198,New Zealand,2015-Q4,5.0
1543,Belgium,2015-Q4,8.833333
3043,Austria,2015-Q4,6.3
5509,Finland,2015-Q4,9.5
2784,Germany,2015-Q4,4.2
513,United States,2015-Q4,5.033333
1714,France,2015-Q4,10.26667
2504,Norway,2015-Q4,4.9
1203,Luxembourg,2015-Q4,6.5
1031,United Kingdom,2015-Q4,5.1
1883,Ireland,2015-Q4,9.433333
2643,Korea,2015-Q4,3.533333
328,Canada,2015-Q4,7.133333
143,Japan,2015-Q4,3.266667
2918,Italy,2015-Q4,11.66667
5453,Portugal,2015-Q4,12.6
2358,Spain,2015-Q4,21.0
1374,Sweden,2015-Q4,7.2
6017,Mexico,2015-Q4,4.299985
2785,Germany,2016-Q1,4.066667
1715,France,2016-Q1,10.3
144,Japan,2016-Q1,3.233333
514,United States,2016-Q1,4.9
2359,Spain,2016-Q1,20.4
2919,Italy,2016-Q1,11.63333
5454,Portugal,2016-Q1,12.56667
1884,Ireland,2016-Q1,8.933333
2199,New Zealand,2016-Q1,5.3
859,Netherlands,2016-Q1,7.433333
5510,Finland,2016-Q1,9.233334
5544,Belgium,2016-Q1,8.266666
5932,Australia,2016-Q1,5.796363
329,Canada,2016-Q1,7.233333
686,Denmark,2016-Q1,5.966667
2505,Norway,2016-Q1,5.1
6018,Mexico,2016-Q1,4.138545
1032,United Kingdom,2016-Q1,5.1
1375,Sweden,2016-Q1,7.233333
1204,Luxembourg,2016-Q1,6.4
3044,Austria,2016-Q1,6.466667
2644,Korea,2016-Q1,3.7
1033,United Kingdom,2016-Q2,4.9
2200,New Zealand,2016-Q2,5.1
1205,Luxembourg,2016-Q2,6.3
1885,Ireland,2016-Q2,8.833333
145,Japan,2016-Q2,3.166667
2920,Italy,2016-Q2,11.7
5511,Finland,2016-Q2,8.9
5933,Australia,2016-Q2,5.687189
2645,Korea,2016-Q2,3.566667
860,Netherlands,2016-Q2,7.233333
6019,Mexico,2016-Q2,3.984845
3045,Austria,2016-Q2,6.6
687,Denmark,2016-Q2,6.066667
515,United States,2016-Q2,4.933333
330,Canada,2016-Q2,7.133333
2360,Spain,2016-Q2,20.13333
1376,Sweden,2016-Q2,7.0
1716,France,2016-Q2,10.0
5455,Portugal,2016-Q2,11.6
2786,Germany,2016-Q2,4.0
1544,Belgium,2016-Q2,8.166667
2506,Norway,2016-Q2,4.933333
2361,Spain,2016-Q3,19.3
1206,Luxembourg,2016-Q3,6.3
3046,Austria,2016-Q3,6.633333
1545,Belgium,2016-Q3,7.7
1034,United Kingdom,2016-Q3,4.8
1886,Ireland,2016-Q3,8.233334
146,Japan,2016-Q3,3.033333
331,Canada,2016-Q3,6.966667
861,Netherlands,2016-Q3,6.833333
2921,Italy,2016-Q3,11.7
1377,Sweden,2016-Q3,6.966667
2507,Norway,2016-Q3,4.9
5456,Portugal,2016-Q3,11.03333
4469,Finland,2016-Q3,8.6
6020,Mexico,2016-Q3,3.784792
5934,Australia,2016-Q3,5.657904
1717,France,2016-Q3,9.866667
516,United States,2016-Q3,4.9
2787,Germany,2016-Q3,3.866667
2646,Korea,2016-Q3,3.8
688,Denmark,2016-Q3,6.0
2201,New Zealand,2016-Q3,5.0
1718,France,2016-Q4,10.06667
1887,Ireland,2016-Q4,7.566667
2202,New Zealand,2016-Q4,5.3
3047,Austria,2016-Q4,6.2
332,Canada,2016-Q4,6.866667
1546,Belgium,2016-Q4,7.233333
2788,Germany,2016-Q4,3.7
1207,Luxembourg,2016-Q4,6.3
6021,Mexico,2016-Q4,3.633149
689,Denmark,2016-Q4,5.9
517,United States,2016-Q4,4.766667
2647,Korea,2016-Q4,3.666667
5512,Finland,2016-Q4,8.966666
147,Japan,2016-Q4,3.0
5935,Australia,2016-Q4,5.733705
5457,Portugal,2016-Q4,10.66667
2362,Spain,2016-Q4,18.73333
1378,Sweden,2016-Q4,7.033333
2922,Italy,2016-Q4,11.83333
1035,United Kingdom,2016-Q4,4.7
862,Netherlands,2016-Q4,6.533333
2508,Norway,2016-Q4,4.666667
148,Japan,2017-Q1,2.9
1719,France,2017-Q1,9.633333
2789,Germany,2017-Q1,3.633333
690,Denmark,2017-Q1,6.1
333,Canada,2017-Q1,6.733333
6022,Mexico,2017-Q1,3.476903
2923,Italy,2017-Q1,11.6
518,United States,2017-Q1,4.566667
2509,Norway,2017-Q1,4.433333
5936,Australia,2017-Q1,5.807653
3048,Austria,2017-Q1,6.166667
5513,Finland,2017-Q1,8.966666
1208,Luxembourg,2017-Q1,5.9
2648,Korea,2017-Q1,3.666667
2363,Spain,2017-Q1,18.2
1036,United Kingdom,2017-Q1,4.6
1888,Ireland,2017-Q1,7.266667
5458,Portugal,2017-Q1,10.23333
1379,Sweden,2017-Q1,6.833333
1547,Belgium,2017-Q1,7.633333
863,Netherlands,2017-Q1,6.3
2203,New Zealand,2017-Q1,4.9
2204,New Zealand,2017-Q2,4.9
5937,Australia,2017-Q2,5.592649
1548,Belgium,2017-Q2,7.266667
1720,France,2017-Q2,9.5
149,Japan,2017-Q2,2.866667
2649,Korea,2017-Q2,3.666667
2510,Norway,2017-Q2,4.6
2790,Germany,2017-Q2,3.566667
864,Netherlands,2017-Q2,6.066667
6023,Mexico,2017-Q2,3.4753
691,Denmark,2017-Q2,5.866667
1889,Ireland,2017-Q2,6.666667
5459,Portugal,2017-Q2,9.5
2924,Italy,2017-Q2,11.26667
1037,United Kingdom,2017-Q2,4.4
2364,Spain,2017-Q2,17.36667
4470,Finland,2017-Q2,8.966666
3049,Austria,2017-Q2,5.9
519,United States,2017-Q2,4.366667
334,Canada,2017-Q2,6.533333
1380,Sweden,2017-Q2,6.833333
1209,Luxembourg,2017-Q2,5.533333
1038,United Kingdom,2017-Q3,4.3
2925,Italy,2017-Q3,11.33333
2365,Spain,2017-Q3,16.76667
2511,Norway,2017-Q3,4.166667
5460,Portugal,2017-Q3,8.866667
520,United States,2017-Q3,4.333333
335,Canada,2017-Q3,6.233333
2205,New Zealand,2017-Q3,4.7
1549,Belgium,2017-Q3,7.066667
150,Japan,2017-Q3,2.8
865,Netherlands,2017-Q3,5.766667
6024,Mexico,2017-Q3,3.275204
5938,Australia,2017-Q3,5.533132
1210,Luxembourg,2017-Q3,5.566667
2791,Germany,2017-Q3,3.466667
3050,Austria,2017-Q3,5.866667
1721,France,2017-Q3,9.466666
1381,Sweden,2017-Q3,6.8
1890,Ireland,2017-Q3,6.633333
2650,Korea,2017-Q3,3.766667
692,Denmark,2017-Q3,5.933333
5514,Finland,2017-Q3,8.566667
521,United States,2017-Q4,4.166667
1039,United Kingdom,2017-Q4,4.4
2792,Germany,2017-Q4,3.4
693,Denmark,2017-Q4,5.4
336,Canada,2017-Q4,6.166667
1722,France,2017-Q4,9.033334
151,Japan,2017-Q4,2.7
2206,New Zealand,2017-Q4,4.5
5939,Australia,2017-Q4,5.491755
2366,Spain,2017-Q4,16.66667
3691,Portugal,2017-Q4,8.266666
3051,Austria,2017-Q4,5.833333
5515,Finland,2017-Q4,8.433333
1891,Ireland,2017-Q4,6.433333
1382,Sweden,2017-Q4,6.733333
2651,Korea,2017-Q4,3.666667
2926,Italy,2017-Q4,11.0
2512,Norway,2017-Q4,4.2
866,Netherlands,2017-Q4,5.433333
1211,Luxembourg,2017-Q4,5.466667
6025,Mexico,2017-Q4,3.447579
1550,Belgium,2017-Q4,6.433333
5516,Finland,2018-Q1,8.433333
1383,Sweden,2018-Q1,6.3
1040,United Kingdom,2018-Q1,4.2
1551,Belgium,2018-Q1,6.133333
5940,Australia,2018-Q1,5.545322
337,Canada,2018-Q1,5.9
2207,New Zealand,2018-Q1,4.4
2367,Spain,2018-Q1,16.16667
2513,Norway,2018-Q1,4.066667
694,Denmark,2018-Q1,5.2
1212,Luxembourg,2018-Q1,5.566667
1723,France,2018-Q1,9.266666
5461,Portugal,2018-Q1,7.933333
5579,Ireland,2018-Q1,5.966667
2927,Italy,2018-Q1,10.93333
867,Netherlands,2018-Q1,5.1
6026,Mexico,2018-Q1,3.209983
152,Japan,2018-Q1,2.466667
2793,Germany,2018-Q1,3.3
2652,Korea,2018-Q1,3.7
522,United States,2018-Q1,4.033333
3052,Austria,2018-Q1,5.433333
2514,Norway,2018-Q2,4.0
2794,Germany,2018-Q2,3.2
2368,Spain,2018-Q2,15.46667
2653,Korea,2018-Q2,3.733333
2208,New Zealand,2018-Q2,4.6
5517,Finland,2018-Q2,7.2
1892,Ireland,2018-Q2,5.866667
153,Japan,2018-Q2,2.366667
3053,Austria,2018-Q2,5.0
2928,Italy,2018-Q2,10.76667
1724,France,2018-Q2,9.1
695,Denmark,2018-Q2,5.133333
1384,Sweden,2018-Q2,6.366667
3692,Portugal,2018-Q2,7.233333
1213,Luxembourg,2018-Q2,5.533333
1041,United Kingdom,2018-Q2,4.0
868,Netherlands,2018-Q2,4.9
1552,Belgium,2018-Q2,6.333333
523,United States,2018-Q2,3.933333
338,Canada,2018-Q2,5.9
6027,Mexico,2018-Q2,3.333898
5941,Australia,2018-Q2,5.44039
2654,Korea,2018-Q3,4.166667
3054,Austria,2018-Q3,5.366667
1725,France,2018-Q3,8.933333
1385,Sweden,2018-Q3,6.533333
5942,Australia,2018-Q3,5.186149
2929,Italy,2018-Q3,10.23333
1893,Ireland,2018-Q3,5.7
2515,Norway,2018-Q3,4.133333
339,Canada,2018-Q3,5.9
1214,Luxembourg,2018-Q3,5.633333
696,Denmark,2018-Q3,4.9
6028,Mexico,2018-Q3,3.235572
154,Japan,2018-Q3,2.433333
2795,Germany,2018-Q3,3.166667
524,United States,2018-Q3,3.766667
1042,United Kingdom,2018-Q3,4.1
5518,Finland,2018-Q3,7.3
1553,Belgium,2018-Q3,5.7
5462,Portugal,2018-Q3,6.833333
2369,Spain,2018-Q3,14.83333
2209,New Zealand,2018-Q3,4.0
869,Netherlands,2018-Q3,4.866667
1554,Belgium,2018-Q4,5.733333
2370,Spain,2018-Q4,14.56667
340,Canada,2018-Q4,5.633333
1386,Sweden,2018-Q4,6.633333
2655,Korea,2018-Q4,3.866667
2930,Italy,2018-Q4,10.5
155,Japan,2018-Q4,2.466667
1215,Luxembourg,2018-Q4,5.4
5943,Australia,2018-Q4,5.043092
5519,Finland,2018-Q4,6.766667
5463,Portugal,2018-Q4,6.733333
2516,Norway,2018-Q4,3.866667
697,Denmark,2018-Q4,5.266667
2796,Germany,2018-Q4,3.1
1043,United Kingdom,2018-Q4,4.0
1726,France,2018-Q4,8.766666
525,United States,2018-Q4,3.833333
870,Netherlands,2018-Q4,4.633333
6029,Mexico,2018-Q4,3.368537
3055,Austria,2018-Q4,5.1
5580,Ireland,2018-Q4,5.733333
2210,New Zealand,2018-Q4,4.3
3056,Austria,2019-Q1,5.066667
1894,Ireland,2019-Q1,5.033333
6030,Mexico,2019-Q1,3.43338
1216,Luxembourg,2019-Q1,5.5
1555,Belgium,2019-Q1,5.6
1044,United Kingdom,2019-Q1,3.8
526,United States,2019-Q1,3.866667
5464,Portugal,2019-Q1,6.733333
